,element_type,osmid,name,public_transport,geometry,lat,lon,icona
3249,node,10082144243,Via Foppa - Via Washington,stop_position,POINT (9.1543524 45.4557257),45.4557257,9.1543524,
3250,node,10082144244,Via Foppa - Via Washington,platform,POINT (9.1543559 45.4557202),45.4557202,9.1543559,
3251,node,10082144266,Piazza Bolivar,stop_position,POINT (9.1522308 45.454877),45.454877,9.1522308,
3252,node,10082144270,Via Lorenteggio - Via Tolstoj,stop_position,POINT (9.1499853 45.4542404),45.4542404,9.1499853,
3253,node,10082144271,Via Lorenteggio - Via Vignoli,stop_position,POINT (9.1464153 45.4530836),45.4530836,9.1464153,
3254,node,10082144272,Via Lorenteggio - Via Primule,stop_position,POINT (9.1399824 45.451005),45.451005,9.1399824,
3255,node,10087329399,Piazza Giovine Italia,stop_position,POINT (9.1704425 45.4676399),45.4676399,9.1704425,
3256,node,10087329400,Conciliazione M1,stop_position,POINT (9.166261 45.4668051),45.4668051,9.166261,
3257,node,10087329401,Viale di Porta Vercellina - Via San Vittore,stop_position,POINT (9.1651201 45.4633207),45.4633207,9.1651201,
3258,node,10087329402,Piazzale Aquileia,stop_position,POINT (9.1623724 45.4614284),45.4614284,9.1623724,
3259,node,10087329403,Piazza Vesuvio,stop_position,POINT (9.1600663 45.4601284),45.4601284,9.1600663,
3260,node,10087329405,Via Foppa - Via Stendhal,stop_position,POINT (9.1580075 45.456909),45.456909,9.1580075,
3261,node,10087329409,Via Foppa - Via Washington,platform,POINT (9.159384 45.4572202),45.4572202,9.159384,
3262,node,10103394719,Cairoli M1,stop_position,POINT (9.1808072 45.4676603),45.4676603,9.1808072,
3263,node,10103394720,Cadorna M1 M2,stop_position,POINT (9.1752675 45.4678309),45.4678309,9.1752675,
3264,node,10103394721,Piazza Giovine Italia,stop_position,POINT (9.1709383 45.4676573),45.4676573,9.1709383,
3265,node,10103394722,Conciliazione M1,stop_position,POINT (9.1675696 45.4675142),45.4675142,9.1675696,
3266,node,10103394723,Piazzale Baracca,stop_position,POINT (9.1655332 45.4653566),45.4653566,9.1655332,
3267,node,10103394724,Via San Michele del Carso - Piazza De Meis,stop_position,POINT (9.164326 45.4635068),45.4635068,9.164326,
3268,node,10103394725,Piazzale Aquileia,stop_position,POINT (9.1621842 45.4613543),45.4613543,9.1621842,
3269,node,10103394726,Via Foppa Via Stendhal,stop_position,POINT (9.1585358 45.4570806),45.4570806,9.1585358,
3270,node,10103394727,Piazza Napoli,stop_position,POINT (9.1534033 45.4522794),45.4522794,9.1534033,
3271,node,10103394728,Tolstoi,stop_position,POINT (9.1493861 45.4539227),45.4539227,9.1493861,
3272,node,10103394729,Via Lorenteggio - Via Vignoli,stop_position,POINT (9.1462504 45.4531775),45.4531775,9.1462504,
3273,node,10103394730,Piazza Frattini,stop_position,POINT (9.1418315 45.4522342),45.4522342,9.1418315,
3274,node,10103394731,Via Lorenteggio - Via Primule,stop_position,POINT (9.1395872 45.4510184),45.4510184,9.1395872,
3275,node,10103394732,Via Lorenteggio - Via Primaticcio,stop_position,POINT (9.1364157 45.4499874),45.4499874,9.1364157,
3276,node,10103394733,Via dei Giacinti - Via dei Gigli,stop_position,POINT (9.133969 45.451104),45.451104,9.133969,
3277,node,10103394734,Via dei Giacinti - Via dei Giaggioli,stop_position,POINT (9.1314275 45.4503671),45.4503671,9.1314275,
3278,node,10103394735,Largo Fatima,stop_position,POINT (9.1312191 45.448795),45.448795,9.1312191,
3279,node,10103394736,Via Lorenteggio - Via Inganni,stop_position,POINT (9.1265338 45.4467859),45.4467859,9.1265338,
3280,node,10103394737,Via Lorenteggio - Via Menaggio,stop_position,POINT (9.1244138 45.4461022),45.4461022,9.1244138,
3281,node,10103394738,Via Lorenteggio - Via Bisceglie,stop_position,POINT (9.1206302 45.4451214),45.4451214,9.1206302,
3282,node,10103394739,Lorenteggio,stop_position,POINT (9.116341 45.4437252),45.4437252,9.116341,
3283,node,10103394740,Tolstoi,platform,POINT (9.1494931 45.4539511),45.4539511,9.1494931,
3284,node,10103394741,Piazza Napoli,platform,POINT (9.1533896 45.4523052),45.4523052,9.1533896,
3285,node,10103394742,Via Foppa Via Stendhal,platform,POINT (9.1584798 45.4571717),45.4571717,9.1584798,
3286,node,10103399797,Lorenteggio,stop_position,POINT (9.1156162 45.4437604),45.4437604,9.1156162,
3287,node,10114436710,Via Uruguay - Via Quarenghi,stop_position,POINT (9.1241741 45.4939245),45.4939245,9.1241741,
3288,node,10114436711,Via Uruguay Via Sem Benelli,stop_position,POINT (9.1228181 45.4959229),45.4959229,9.1228181,
3289,node,10114436712,Via Uruguay - Via Kant,stop_position,POINT (9.120191 45.4969712),45.4969712,9.120191,
3290,node,10114436713,"Via Uruguay, 34",stop_position,POINT (9.117121 45.4972172),45.4972172,9.117121,
3291,node,10114436714,Via Quarenghi (Centro Commerciale),stop_position,POINT (9.1142964 45.4969702),45.4969702,9.1142964,
3292,node,10175527727,Via Albani - Piazza Stuparich,stop_position,POINT (9.1440726 45.4825634),45.4825634,9.1440726,
3293,node,10175527728,Piazza Stuparich,stop_position,POINT (9.1417822 45.4835621),45.4835621,9.1417822,
3294,node,10175527729,Viale Salmoiraghi - Via Montichiari,stop_position,POINT (9.1402025 45.484433),45.484433,9.1402025,
3295,node,10175527730,QT8 M1,stop_position,POINT (9.1374684 45.4858767),45.4858767,9.1374684,
3296,node,10175527731,Via Terzaghi - Via Sant'Elia,stop_position,POINT (9.1309963 45.4871858),45.4871858,9.1309963,
3297,node,10175527732,Lampugnano M1,stop_position,POINT (9.1264897 45.4886356),45.4886356,9.1264897,
3298,node,10175527733,Via Cechov - Via Natta,stop_position,POINT (9.1196682 45.4895195),45.4895195,9.1196682,
