,name,geometry,lat,lon
2297,,"POLYGON ((9.2302444 45.4511886, 9.2302374 45.4513786, 9.2301393 45.4513802, 9.2301464 45.4511902, 9.2302444 45.4511886))",9.2302444,45.4511886
2298,,"POLYGON ((9.2304079 45.4514523, 9.2301464 45.4514556, 9.2301323 45.4520502, 9.2303962 45.4520518, 9.2304079 45.4514523))",9.2304079,45.4514523
2299,,"POLYGON ((9.2295448 45.452074, 9.2295386 45.4524825, 9.229628 45.4524847, 9.2296403 45.4525581, 9.2297828 45.452563, 9.2297851 45.452864, 9.229628 45.4528607, 9.2296372 45.4529213, 9.2295263 45.4529191, 9.2295263 45.4533211, 9.2300593 45.4533211, 9.2300531 45.45403, 9.2304044 45.4540322, 9.2304022 45.4533508, 9.2304013 45.4530877, 9.230389 45.4523053, 9.2301271 45.4522923, 9.2301178 45.452074, 9.2295448 45.452074))",9.2295448,45.452074
2300,,"POLYGON ((9.2295571 45.4533379, 9.229512 45.4533363, 9.229504 45.4543899, 9.2297883 45.4543918, 9.2297856 45.4545066, 9.2303516 45.4545047, 9.2303543 45.454277, 9.2301048 45.4542827, 9.2300431 45.4542733, 9.2300458 45.454119, 9.229842 45.4541227, 9.2298366 45.4539892, 9.229587 45.453989, 9.229577 45.4539314, 9.229545 45.4539353, 9.2295571 45.4533379))",9.2295571,45.4533379
2301,,"POLYGON ((9.2325581 45.4486416, 9.2325493 45.448808, 9.2321971 45.448803, 9.2321971 45.4486366, 9.2325581 45.4486416))",9.2325581,45.4486416
2302,,"POLYGON ((9.2320839 45.4486553, 9.2320715 45.4487496, 9.2317777 45.4487509, 9.2317813 45.4486553, 9.2320839 45.4486553))",9.2320839,45.4486553
2303,,"POLYGON ((9.2320892 45.4488961, 9.2320874 45.4489855, 9.2317653 45.4489805, 9.2317636 45.4488911, 9.2320892 45.4488961))",9.2320892,45.4488961
2304,,"POLYGON ((9.2311708 45.4486354, 9.2311725 45.4490016, 9.230693 45.4490004, 9.230693 45.4486292, 9.2311708 45.4486354))",9.2311708,45.4486354
2305,,"POLYGON ((9.2340809 45.4514567, 9.2342701 45.4517991, 9.2340062 45.4518695, 9.2338661 45.4519055, 9.2337727 45.4517368, 9.2338311 45.4517204, 9.2339011 45.4516959, 9.2338194 45.4515353, 9.2340809 45.4514567))",9.2340809,45.4514567
2306,,"POLYGON ((9.2340781 45.4544242, 9.2338074 45.4544267, 9.2338109 45.4545409, 9.2338038 45.4546724, 9.2338021 45.4548363, 9.2338021 45.4549728, 9.2337932 45.4551491, 9.2338251 45.4551466, 9.2338215 45.4552919, 9.2338888 45.4552931, 9.2338817 45.4554358, 9.2338835 45.4554867, 9.233818 45.455488, 9.2338144 45.4558765, 9.2347417 45.4558827, 9.2347488 45.4557909, 9.2347329 45.4557313, 9.2346833 45.4557325, 9.234678 45.4556916, 9.2346497 45.4556891, 9.2346426 45.4556456, 9.2345807 45.4556407, 9.2345807 45.4555476, 9.2345524 45.4555463, 9.2345541 45.4555041, 9.2345187 45.4555029, 9.2345205 45.4553999, 9.2344922 45.4553974, 9.2344834 45.4553552, 9.2342675 45.455349, 9.2342692 45.4552521, 9.2342338 45.4552559, 9.2342409 45.4551503, 9.2343329 45.4551566, 9.2343365 45.4550572, 9.2342108 45.4549704, 9.2342091 45.4548847, 9.2341542 45.4548859, 9.2341524 45.4547357, 9.2340887 45.4547382, 9.2340905 45.454629, 9.2340622 45.454629, 9.2340657 45.4545868, 9.2340781 45.4544242))",9.2340781,45.4544242
2307,,"POLYGON ((9.2334795 45.454763, 9.232846 45.454763, 9.2328478 45.4548412, 9.2328938 45.4548362, 9.2328902 45.4551925, 9.2328318 45.4551962, 9.2328283 45.4552993, 9.2334724 45.4553005, 9.2334795 45.454763))",9.2334795,45.454763
2308,,"POLYGON ((9.2337569 45.4533515, 9.2337622 45.4528002, 9.2340814 45.4528002, 9.2343818 45.4533252, 9.2342692 45.4533553, 9.2337569 45.4533515))",9.2337569,45.4533515
2309,,"POLYGON ((9.2477483 45.5032249, 9.2476799 45.5031737, 9.2476626 45.5031608, 9.2474812 45.50328, 9.2475669 45.5033441, 9.2477483 45.5032249))",9.2477483,45.5032249
2310,,"POLYGON ((9.2335124 45.4499659, 9.2335036 45.4503694, 9.2333762 45.4503694, 9.233093 45.4503694, 9.2330983 45.4506822, 9.2330311 45.450686, 9.2330276 45.4506375, 9.2329656 45.4506375, 9.2329762 45.4499585, 9.2335124 45.4499659))",9.2335124,45.4499659
2311,,"POLYGON ((9.2327179 45.4505804, 9.2329002 45.4507269, 9.2321711 45.450717, 9.2321764 45.4505718, 9.2327179 45.4505804))",9.2327179,45.4505804
2312,,"POLYGON ((9.2327161 45.4502316, 9.2327214 45.4502515, 9.2325568 45.4503793, 9.2321675 45.4503818, 9.2321739 45.4502262, 9.2327161 45.4502316))",9.2327161,45.4502316
2313,,"POLYGON ((9.2328546 45.4499626, 9.2326188 45.4501194, 9.2322509 45.4501151, 9.232259 45.4500795, 9.2324359 45.4499554, 9.2328546 45.4499626))",9.2328546,45.4499626
2314,,"POLYGON ((9.2319785 45.449944, 9.2319744 45.4499968, 9.2318159 45.4501052, 9.2307568 45.4501009, 9.2309764 45.4499569, 9.2319785 45.449944))",9.2319785,45.449944
2315,,"POLYGON ((9.2320476 45.4502321, 9.2318565 45.4503761, 9.23083 45.4503733, 9.2308422 45.4503405, 9.231019 45.450225, 9.2320476 45.4502321))",9.2320476,45.4502321
2316,,"POLYGON ((9.231961 45.4505607, 9.2319564 45.4507229, 9.2309546 45.4507097, 9.2307538 45.450564, 9.231961 45.4505607))",9.231961,45.4505607
2317,,"POLYGON ((9.2340499 45.4490381, 9.2339453 45.4490588, 9.2339453 45.4490926, 9.2344737 45.4500278, 9.2346266 45.4499845, 9.2340499 45.4490381))",9.2340499,45.4490381
2318,,"POLYGON ((9.2336 45.4483679, 9.2335973 45.4484018, 9.2335651 45.4484018, 9.2335597 45.4484827, 9.2332727 45.448478, 9.2332754 45.4483651, 9.2336 45.4483679))",9.2336,45.4483679
2319,,"POLYGON ((9.2308545 45.4475996, 9.2308421 45.4476456, 9.2306723 45.4476493, 9.2306652 45.4478963, 9.2305891 45.4478951, 9.2305962 45.4476493, 9.2306333 45.4476493, 9.2306386 45.4476033, 9.2308545 45.4475996))",9.2308545,45.4475996
2320,,"POLYGON ((9.2303946 45.4485337, 9.2303997 45.4487213, 9.2301649 45.4487206, 9.23017 45.4485345, 9.2303946 45.4485337))",9.2303946,45.4485337
2321,,"POLYGON ((9.2304283 45.4494745, 9.2304271 45.449608, 9.2303664 45.4496055, 9.2303664 45.4494729, 9.2304283 45.4494745))",9.2304283,45.4494745
2322,,"POLYGON ((9.2299764 45.4496309, 9.2299718 45.4496645, 9.229813 45.449667, 9.2298142 45.4496285, 9.2299764 45.4496309))",9.2299764,45.4496309
2323,,"POLYGON ((9.2298095 45.4496842, 9.2298142 45.4496285, 9.2296729 45.4496277, 9.2296694 45.449685, 9.2298095 45.4496842))",9.2298095,45.4496842
2324,,"POLYGON ((9.2338015 45.4510801, 9.2338508 45.4510671, 9.2340233 45.4513567, 9.2339694 45.4513697, 9.2338015 45.4510801))",9.2338015,45.4510801
2325,,"POLYGON ((9.2338415 45.4512212, 9.2338428 45.4513202, 9.2337811 45.4513287, 9.2337811 45.4512167, 9.2338415 45.4512212))",9.2338415,45.4512212
2326,,"POLYGON ((9.2338304 45.4523814, 9.2337735 45.45238, 9.2337826 45.4522452, 9.2338365 45.4522459, 9.2338304 45.4523814))",9.2338304,45.4523814
2327,,"POLYGON ((9.2340818 45.4524403, 9.2341738 45.4524242, 9.2343862 45.452814, 9.2342871 45.4528401, 9.2340818 45.4524403))",9.2340818,45.4524403
2328,,"POLYGON ((9.2345791 45.4522939, 9.2346552 45.452269, 9.2349471 45.4528016, 9.2350943 45.4542193, 9.2349415 45.4542494, 9.2348449 45.4540716, 9.234806 45.4537856, 9.2346826 45.4537912, 9.2346706 45.4537179, 9.2346156 45.4537197, 9.2345874 45.4530913, 9.2348677 45.4530151, 9.2349307 45.4530038, 9.2348945 45.4528006, 9.2347738 45.4525965, 9.2345791 45.4522939))",9.2345791,45.4522939
2329,,"POLYGON ((9.2298609 45.5148988, 9.2298899 45.5148394, 9.2299397 45.5147373, 9.2302898 45.5148211, 9.230211 45.5149827, 9.2298609 45.5148988))",9.2298609,45.5148988
2330,,"POLYGON ((9.2305922 45.5186984, 9.2305877 45.518809, 9.2305931 45.5188419, 9.2306093 45.5188602, 9.2306265 45.5188773, 9.2306472 45.5188905, 9.2306752 45.5189063, 9.2307012 45.5189168, 9.2307275 45.5189187, 9.230794 45.5189254, 9.2309385 45.5189373, 9.2309714 45.5187664, 9.2305922 45.5186984))",9.2305922,45.5186984
2331,,"POLYGON ((9.1746187 45.5106067, 9.1745423 45.5105808, 9.174627 45.5104583, 9.1747034 45.5104843, 9.1746585 45.5105491, 9.1746187 45.5106067))",9.1746187,45.5106067
2332,,"POLYGON ((9.2621055 45.4689874, 9.2620717 45.4690696, 9.2614594 45.4690264, 9.2614454 45.468926, 9.2621055 45.4689874))",9.2621055,45.4689874
2333,,"POLYGON ((9.1694547 45.5034452, 9.1695853 45.5034843, 9.169687 45.5035147, 9.1699779 45.5031123, 9.1697796 45.503053, 9.169716 45.5030342, 9.1694547 45.5034452))",9.1694547,45.5034452
2334,,"POLYGON ((9.2429882 45.4396739, 9.2430073 45.4396633, 9.2443686 45.4407912, 9.2443433 45.4408036, 9.2429882 45.4396739))",9.2429882,45.4396739
2335,,"POLYGON ((9.2441809 45.4408802, 9.2441961 45.4408704, 9.2429617 45.4398424, 9.2429466 45.4398497, 9.2441809 45.4408802))",9.2441809,45.4408802
2336,,"POLYGON ((9.2446111 45.4410241, 9.2446301 45.441017, 9.2448737 45.4412155, 9.2448547 45.4412297, 9.2446111 45.4410241))",9.2446111,45.4410241
2337,,"POLYGON ((9.2444626 45.4410909, 9.2444461 45.4410989, 9.2447316 45.4413339, 9.2447481 45.4413268, 9.2444626 45.4410909))",9.2444626,45.4410909
2338,,"POLYGON ((9.2452353 45.4415467, 9.2452518 45.4415342, 9.2451389 45.4414354, 9.2451186 45.4414505, 9.2452353 45.4415467))",9.2452353,45.4415467
2339,,"POLYGON ((9.1909664 45.4935162, 9.1908963 45.4933842, 9.1916461 45.4931885, 9.1917161 45.4933203, 9.1909664 45.4935162))",9.1909664,45.4935162
2340,,"POLYGON ((9.2295291 45.4685179, 9.229573 45.468466, 9.2299861 45.4684728, 9.2299303 45.4685202, 9.2296206 45.4685185, 9.2295291 45.4685179))",9.2295291,45.4685179
2341,,"POLYGON ((9.2208362 45.5055439, 9.2208105 45.5055775, 9.2207706 45.5056032, 9.2207207 45.5056182, 9.2206666 45.5056209, 9.2206142 45.505611, 9.2205708 45.5055904, 9.220539 45.5055611, 9.2205222 45.5055263, 9.2205222 45.5055109, 9.2205221 45.5054895, 9.2205388 45.5054546, 9.2205705 45.5054253, 9.2206139 45.5054046, 9.2206644 45.5053947, 9.2207168 45.5053966, 9.2207672 45.5054108, 9.220808 45.5054358, 9.2208348 45.5054689, 9.2208421 45.5054968, 9.2208446 45.5055063, 9.2208362 45.5055439))",9.2208362,45.5055439
2342,,"POLYGON ((9.2288031 45.477641, 9.2288032 45.4776032, 9.2288422 45.4776032, 9.228873 45.4776032, 9.2289116 45.4776034, 9.2289448 45.4776035, 9.2289776 45.4776036, 9.2290253 45.4776037, 9.2290252 45.4776416, 9.2289776 45.4776414, 9.2289441 45.4776413, 9.2289106 45.4776412, 9.2288727 45.4776411, 9.2288418 45.4776411, 9.2288031 45.477641))",9.2288031,45.477641
2343,,"POLYGON ((9.2290736 45.477657, 9.2291135 45.47763, 9.2291338 45.4776447, 9.2291536 45.4776592, 9.2291137 45.4776862, 9.2290933 45.4776713, 9.2290736 45.477657))",9.2290736,45.477657
2344,,"POLYGON ((9.2288993 45.4777146, 9.2288411 45.4777143, 9.2288408 45.4777535, 9.2288405 45.4777753, 9.2288403 45.4777977, 9.2288401 45.4778205, 9.2288399 45.4778428, 9.228898 45.4778431, 9.2288983 45.4778205, 9.2288985 45.4777981, 9.2288987 45.4777756, 9.2288989 45.4777537, 9.2288993 45.4777146))",9.2288993,45.4777146
2345,,"POLYGON ((9.2287273 45.477868, 9.2287279 45.4778301, 9.2287564 45.4778303, 9.2287857 45.4778306, 9.2287852 45.4778684, 9.2287558 45.4778682, 9.2287273 45.477868))",9.2287273,45.477868
2346,,"POLYGON ((9.2275508 45.478464, 9.2275512 45.4784149, 9.22758 45.4784151, 9.2276089 45.4784151, 9.2276087 45.4784645, 9.2275793 45.4784642, 9.2275508 45.478464))",9.2275508,45.478464
2347,,"POLYGON ((9.22747 45.4784638, 9.2274704 45.4784147, 9.2274992 45.4784149, 9.2275281 45.4784149, 9.2275279 45.4784642, 9.2274985 45.478464, 9.22747 45.4784638))",9.22747,45.4784638
2348,,"POLYGON ((9.2273931 45.4784636, 9.2273935 45.4784144, 9.2274222 45.4784146, 9.2274512 45.4784146, 9.2274509 45.478464, 9.2274215 45.4784638, 9.2273931 45.4784636))",9.2273931,45.4784636
2349,,"POLYGON ((9.2274011 45.4777853, 9.2274017 45.4777475, 9.2274303 45.4777477, 9.2274595 45.4777479, 9.227459 45.4777858, 9.2274296 45.4777855, 9.2274011 45.4777853))",9.2274011,45.4777853
2350,,"POLYGON ((9.2274752 45.477786, 9.2274758 45.4777482, 9.2275043 45.4777484, 9.2275336 45.4777486, 9.2275331 45.4777865, 9.2275037 45.4777863, 9.2274752 45.477786))",9.2274752,45.477786
2351,,"POLYGON ((9.2275546 45.4777864, 9.2275552 45.4777485, 9.2275837 45.4777488, 9.227613 45.477749, 9.2276124 45.4777868, 9.2275831 45.4777866, 9.2275546 45.4777864))",9.2275546,45.4777864
2352,,"POLYGON ((9.2288114 45.4787469, 9.2288112 45.4787951, 9.2288111 45.4788405, 9.228811 45.4788869, 9.2288421 45.478887, 9.2288423 45.4788403, 9.2288424 45.4787954, 9.2288426 45.478747, 9.2288114 45.4787469))",9.2288114,45.4787469
2353,,"POLYGON ((9.2287451 45.4785298, 9.2287797 45.47853, 9.228779 45.4785742, 9.2287783 45.4786236, 9.2287461 45.4786236, 9.2287456 45.4785742, 9.2287451 45.4785298))",9.2287451,45.4785298
2354,,"POLYGON ((9.2291097 45.4785353, 9.2290862 45.478551, 9.2290622 45.478567, 9.2291039 45.4785977, 9.2291277 45.4785817, 9.2291514 45.478566, 9.2291097 45.4785353))",9.2291097,45.4785353
2355,,"POLYGON ((9.2292485 45.4784749, 9.2291817 45.4784747, 9.2291178 45.4784745, 9.2290536 45.4784743, 9.2289894 45.4784741, 9.2289892 45.4784968, 9.2290534 45.478497, 9.2291178 45.4784972, 9.2291817 45.4784974, 9.2292484 45.4784976, 9.2292485 45.4784749))",9.2292485,45.4784749
2356,,"POLYGON ((9.2293774 45.4785576, 9.2293775 45.4786007, 9.2294076 45.4786006, 9.2294369 45.4786005, 9.2294367 45.4785575, 9.229407 45.4785576, 9.2293774 45.4785576))",9.2293774,45.4785576
2357,,"POLYGON ((9.2294642 45.4785574, 9.2294644 45.4786004, 9.2294945 45.4786004, 9.2295237 45.4786003, 9.2295235 45.4785573, 9.2294938 45.4785573, 9.2294642 45.4785574))",9.2294642,45.4785574
2358,,"POLYGON ((9.2295489 45.4785573, 9.229549 45.4786003, 9.2295791 45.4786003, 9.2296084 45.4786002, 9.2296082 45.4785572, 9.2295784 45.4785572, 9.2295489 45.4785573))",9.2295489,45.4785573
2359,,"POLYGON ((9.2267496 45.4536134, 9.2267502 45.4535704, 9.2246934 45.4535559, 9.2246928 45.4535991, 9.2267496 45.4536134))",9.2267496,45.4536134
2360,,"POLYGON ((9.2270686 45.4535958, 9.2283765 45.4536046, 9.2283771 45.4535584, 9.2270692 45.4535496, 9.2270686 45.4535958))",9.2270686,45.4535958
2361,,"POLYGON ((9.2291779 45.4552274, 9.2291928 45.4542088, 9.229126 45.454171, 9.2291131 45.4551981, 9.2291779 45.4552274))",9.2291779,45.4552274
2362,,"POLYGON ((9.2286021 45.4536081, 9.2289589 45.4536094, 9.2289588 45.4536267, 9.228602 45.4536255, 9.2286021 45.4536081))",9.2286021,45.4536081
2363,,"POLYGON ((9.225421 45.4513942, 9.225368 45.4514229, 9.2265204 45.4517176, 9.2265895 45.4516922, 9.225421 45.4513942))",9.225421,45.4513942
2364,,"POLYGON ((9.1112729 45.5050752, 9.1114864 45.5049812, 9.1114126 45.5048138, 9.1104493 45.5049843, 9.1105056 45.5050783, 9.1105219 45.5051293, 9.1105209 45.5051742, 9.1105028 45.5052282, 9.1105781 45.5052874, 9.1099451 45.5055838, 9.1100027 45.5056508, 9.1103363 45.5054996, 9.1112729 45.5050752))",9.1112729,45.5050752
2365,,"POLYGON ((9.2391543 45.4153382, 9.2393378 45.4156589, 9.2391803 45.4157089, 9.2389908 45.41538, 9.2391543 45.4153382))",9.2391543,45.4153382
2366,,"POLYGON ((9.1660765 45.4128924, 9.1652856 45.413118, 9.1652657 45.4130805, 9.1660596 45.412862, 9.1660765 45.4128924))",9.1660765,45.4128924
2367,,"POLYGON ((9.2060717 45.4342142, 9.206101 45.4342354, 9.2061698 45.4342377, 9.2062016 45.4342278, 9.2062209 45.4342054, 9.206236 45.4340019, 9.2062092 45.4339842, 9.2061815 45.4339678, 9.206143 45.4339666, 9.2061094 45.4339737, 9.2060901 45.4339907, 9.2060818 45.4340066, 9.2060667 45.434203, 9.2060717 45.4342142))",9.2060717,45.4342142
2368,,"POLYGON ((9.093568 45.5037436, 9.0933293 45.5033131, 9.0932086 45.5033488, 9.093138 45.5032317, 9.0930957 45.5032422, 9.0930894 45.5031566, 9.0933148 45.5030796, 9.0933592 45.5030401, 9.0934814 45.5030135, 9.0935284 45.5030921, 9.0936526 45.5030636, 9.0936643 45.5030888, 9.093685 45.5030826, 9.0937606 45.5032238, 9.0936527 45.5032583, 9.0936951 45.5033398, 9.0936747 45.503346, 9.0938797 45.5037411, 9.0937031 45.5037896, 9.0937305 45.5038458, 9.093636 45.5038712, 9.093568 45.5037436))",9.093568,45.5037436
2369,,"POLYGON ((9.2450417 45.4384237, 9.2451012 45.4384408, 9.2451595 45.4383591, 9.2451929 45.4383275, 9.2452461 45.4382939, 9.2452294 45.4382753, 9.2452127 45.4382591, 9.2451473 45.4382996, 9.2451072 45.4383344, 9.2450417 45.4384237))",9.2450417,45.4384237
2370,,"POLYGON ((9.1001553 45.5023375, 9.100053 45.5024043, 9.0998954 45.5022882, 9.0999463 45.5022553, 9.0999222 45.5022374, 9.100063 45.5021425, 9.1000845 45.5021585, 9.100108 45.5021434, 9.1000865 45.5021246, 9.1002729 45.5020015, 9.1003668 45.5020674, 9.1002898 45.5021191, 9.1002429 45.5021493, 9.1001746 45.5021952, 9.1001666 45.5021914, 9.1001534 45.5021921, 9.1000782 45.5022448, 9.1000733 45.5022507, 9.1000751 45.5022618, 9.1000777 45.5022767, 9.1000848 45.5022891, 9.1000923 45.5022941, 9.1001553 45.5023375))",9.1001553,45.5023375
2371,,"POLYGON ((9.2827965 45.4743198, 9.2833513 45.4741582, 9.2833263 45.4741161, 9.2827716 45.4742778, 9.2827965 45.4743198))",9.2827965,45.4743198
2372,,"POLYGON ((9.1338717 45.5136483, 9.1358705 45.5141049, 9.1362704 45.514163, 9.1362573 45.5142072, 9.1357789 45.5141266, 9.1338516 45.5136881, 9.1338717 45.5136483))",9.1338717,45.5136483
2373,,"POLYGON ((9.1619634 45.4418432, 9.1619164 45.4418112, 9.1618423 45.4417574, 9.1618829 45.4417273, 9.1628914 45.44098, 9.1629495 45.4409369, 9.1630725 45.4409747, 9.1631073 45.4409973, 9.1619634 45.4418432))",9.1619634,45.4418432
2374,,"POLYGON ((9.1991827 45.4624841, 9.1991833 45.4624392, 9.1990987 45.4624386, 9.199098 45.4624835, 9.1991827 45.4624841))",9.1991827,45.4624841
2375,,"POLYGON ((9.199009 45.4626541, 9.1990368 45.4626539, 9.199034 45.462439, 9.1990064 45.4624391, 9.199009 45.4626541))",9.199009,45.4626541
2376,,"POLYGON ((9.1990959 45.4626876, 9.199156 45.4626882, 9.1991564 45.4626712, 9.1990963 45.4626706, 9.1990959 45.4626876))",9.1990959,45.4626876
2377,,"POLYGON ((9.1540649 45.4708533, 9.1540817 45.47084, 9.1541405 45.4708762, 9.1541222 45.47089, 9.1540649 45.4708533))",9.1540649,45.4708533
2378,,"POLYGON ((9.1540185 45.4708194, 9.1540355 45.4708062, 9.1537328 45.4706149, 9.1537158 45.4706281, 9.1540185 45.4708194))",9.1540185,45.4708194
2379,,"POLYGON ((9.1536552 45.4705868, 9.1536745 45.4705722, 9.1533198 45.4703409, 9.1533004 45.4703555, 9.1536552 45.4705868))",9.1536552,45.4705868
2380,,"POLYGON ((9.1535789 45.4704617, 9.1535978 45.4704475, 9.1533601 45.4702921, 9.1533413 45.4703063, 9.1535789 45.4704617))",9.1535789,45.4704617
2381,,"POLYGON ((9.154283 45.4709168, 9.1543014 45.4709029, 9.1536398 45.4704737, 9.1536213 45.4704877, 9.154283 45.4709168))",9.154283,45.4709168
2382,,"POLYGON ((9.1216049 45.4477065, 9.1214696 45.4476572, 9.1213427 45.4478386, 9.121177 45.4480691, 9.1212819 45.4483116, 9.1215549 45.448251, 9.1218657 45.4478025, 9.1216049 45.4477065))",9.1216049,45.4477065
2383,,"POLYGON ((9.137456 45.486118, 9.1375082 45.4860629, 9.1379688 45.4859922, 9.1379757 45.4860108, 9.1379398 45.4860455, 9.137456 45.486118))",9.137456,45.486118
2384,,"POLYGON ((9.1285369 45.4859753, 9.1285853 45.4859882, 9.1286865 45.48603, 9.1287326 45.4860777, 9.1286753 45.4861093, 9.1286495 45.4861166, 9.1286172 45.4861349, 9.1285726 45.4861732, 9.128558 45.4862088, 9.1285549 45.4862252, 9.1285615 45.486232, 9.1285699 45.4862349, 9.1285176 45.4863053, 9.1284516 45.4862843, 9.1283715 45.4862576, 9.1283953 45.4862064, 9.1284299 45.4861424, 9.1284776 45.4860618, 9.1285 45.4860316, 9.1285369 45.4859753))",9.1285369,45.4859753
2385,,"POLYGON ((9.1668796 45.5042763, 9.1669126 45.5042008, 9.1668528 45.5041879, 9.1668197 45.5042634, 9.1668796 45.5042763))",9.1668796,45.5042763
2386,,"POLYGON ((9.2450775 45.4717879, 9.2450749 45.4717689, 9.2449952 45.4717289, 9.2447457 45.471757, 9.2445156 45.4717874, 9.2442211 45.4718351, 9.2439062 45.4718938, 9.243455 45.4720063, 9.2432026 45.4720761, 9.2430242 45.4721301, 9.2428601 45.4721831, 9.2429304 45.4722064, 9.2429388 45.4722173, 9.2429652 45.4722504, 9.2432678 45.4721553, 9.2436288 45.4720654, 9.2439582 45.4719928, 9.2442092 45.4719416, 9.2443224 45.4719187, 9.2444571 45.4718942, 9.2445633 45.4718771, 9.2446792 45.4718607, 9.2448245 45.4718442, 9.2449828 45.4718302, 9.2450676 45.4718227, 9.2450799 45.4718095, 9.2450775 45.4717879))",9.2450775,45.4717879
2387,,"POLYGON ((9.1745638 45.4301306, 9.1745252 45.4301706, 9.1731523 45.4301848, 9.1731422 45.4301459, 9.1745638 45.4301306))",9.1745638,45.4301306
2388,,"POLYGON ((9.1399072 45.4272748, 9.1400929 45.4273303, 9.1399296 45.4275965, 9.1398469 45.427559, 9.1397623 45.4275207, 9.1399072 45.4272748))",9.1399072,45.4272748
2389,,"POLYGON ((9.1817375 45.4445918, 9.1821192 45.4446837, 9.1823246 45.4443242, 9.1818209 45.4441742, 9.1817375 45.4445918))",9.1817375,45.4445918
2390,,"POLYGON ((9.1414516 45.4377708, 9.1416435 45.4378215, 9.1417451 45.437673, 9.1415557 45.4376144, 9.1414516 45.4377708))",9.1414516,45.4377708
2391,,"POLYGON ((9.1410253 45.4380499, 9.1411811 45.4377864, 9.1412852 45.437818, 9.141122 45.4380786, 9.1410253 45.4380499))",9.1410253,45.4380499
2392,,"POLYGON ((9.1417626 45.4379926, 9.1418034 45.4379236, 9.1420097 45.4379822, 9.1419741 45.438048, 9.1417626 45.4379926))",9.1417626,45.4379926
2393,,"POLYGON ((9.1394648 45.4378302, 9.1395017 45.4377711, 9.1402736 45.4380234, 9.1402446 45.4380613, 9.1394648 45.4378302))",9.1394648,45.4378302
2394,,"POLYGON ((9.144546 45.4353792, 9.1446817 45.435467, 9.1448595 45.435339, 9.1449334 45.4353915, 9.1450017 45.4353395, 9.1448042 45.4352091, 9.144546 45.4353792))",9.144546,45.4353792
2395,,"POLYGON ((9.1503795 45.4410361, 9.1504542 45.4409757, 9.1506595 45.4410257, 9.1506321 45.4410966, 9.1503795 45.4410361))",9.1503795,45.4410361
2396,,"POLYGON ((9.1869167 45.4521936, 9.1869781 45.4521811, 9.1869066 45.4520086, 9.1868451 45.4520212, 9.1869167 45.4521936))",9.1869167,45.4521936
2397,,"POLYGON ((9.210001 45.4652865, 9.2101419 45.4652259, 9.2101881 45.4652302, 9.2101821 45.4654177, 9.2100599 45.4654192, 9.2100434 45.4653953, 9.2100206 45.4653677, 9.210001 45.4652865))",9.210001,45.4652865
